pcn,scrap_key,scrap_date,part_key,part_operation_key,part_no,operation_no,quantity,unit_cost,material_cost,scrap_cost,cost_model
295932,27331591,2021-02-12 23:10:00,2475474,6803688,5233,150,1,27.55242,15.34041,12.21201,Standard cost 01-2021
295932,27331574,2021-02-12 23:03:00,2655016,7355148,5263,150,1,20.06013,10.1850018703667,9.875128,Standard cost 01-2021
295932,27331573,2021-02-12 23:03:00,2655008,7355127,5262,150,1,20.06013,10.1850018703667,9.875128,Standard cost 01-2021
295932,27336819,2021-02-12 22:59:00,2474381,6799676,5237,160,1,13.70679,9.4931315255,4.213658,Standard cost 01-2021
295932,27338879,2021-02-12 22:51:00,2474018,6799010,5170,160,1,10.61655,6.05827,4.55828,Standard cost 01-2021
295932,27338264,2021-02-12 22:51:00,2474018,6799010,5170,160,1,10.61655,6.05827,4.55828,Standard cost 01-2021
295932,27331244,2021-02-12 22:09:00,2667051,7398492,5266,120,8,19.25451,10.387485,70.9362,Standard cost 01-2021
295932,27331243,2021-02-12 22:09:00,2667051,7398492,5266,120,8,19.25451,10.387485,70.9362,Standard cost 01-2021
295932,27331234,2021-02-12 22:07:00,2666995,7398103,5265,120,11,19.25451,10.387485,97.537275,Standard cost 01-2021
295932,27331235,2021-02-12 22:07:00,2666995,7398103,5265,120,13,19.25451,10.387485,115.271325,Standard cost 01-2021
295932,27331227,2021-02-12 22:07:00,2475364,6802707,5206,150,1,13.02773,9.2272842740997,3.800446,Standard cost 01-2021
295932,27331217,2021-02-12 22:06:00,2475649,6804557,5241,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27331195,2021-02-12 22:04:00,2475663,6804630,5242,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27331188,2021-02-12 22:03:00,2475663,6804630,5242,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27331189,2021-02-12 22:03:00,2475663,6804630,5242,120,2,31.6004,15.721925,31.75695,Standard cost 01-2021
295932,27331180,2021-02-12 22:02:00,2568604,7441492,5260,75,2,9.52819,5.7142341255,7.627912,Standard cost 01-2021
295932,27331183,2021-02-12 22:02:00,2568606,7441493,5261,75,3,8.03026,4.2114808745,11.456337,Standard cost 01-2021
295932,27331168,2021-02-12 21:59:00,2474349,6799556,5226,160,1,18.71626,11.5212175,7.195043,Standard cost 01-2021
295932,27331165,2021-02-12 21:58:00,2475649,6804557,5241,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27335505,2021-02-12 21:53:00,2475474,6803690,5233,160,3,27.55242,15.34041,36.63603,Standard cost 01-2021
295932,27335462,2021-02-12 21:53:00,2475474,6803690,5233,160,1,27.55242,15.34041,12.21201,Standard cost 01-2021
295932,27335499,2021-02-12 21:53:00,2475474,6803690,5233,160,1,27.55242,15.34041,12.21201,Standard cost 01-2021
295932,27335585,2021-02-12 21:53:00,2475474,6803690,5233,160,1,27.55242,15.34041,12.21201,Standard cost 01-2021
295932,27335584,2021-02-12 21:53:00,2475474,6803690,5233,160,1,27.55242,15.34041,12.21201,Standard cost 01-2021
295932,27336088,2021-02-12 21:53:00,2475474,6803690,5233,160,1,27.55242,15.34041,12.21201,Standard cost 01-2021
295932,27335580,2021-02-12 21:53:00,2475474,6803690,5233,160,1,27.55242,15.34041,12.21201,Standard cost 01-2021
295932,27331222,2021-02-12 21:49:00,2475364,6802707,5206,150,1,13.02773,9.2272842740997,3.800446,Standard cost 01-2021
295932,27331068,2021-02-12 21:39:00,2474349,6799556,5226,160,1,18.71626,11.5212175,7.195043,Standard cost 01-2021
295932,27331045,2021-02-12 21:37:00,2473997,6798868,5225,160,1,18.71626,11.5212175,7.195043,Standard cost 01-2021
295932,27331043,2021-02-12 21:36:00,2473997,6798868,5225,160,1,18.71626,11.5212175,7.195043,Standard cost 01-2021
295932,27330952,2021-02-12 21:05:00,2473997,6798859,5225,105,3,16.61091,11.5212175,15.269078,Standard cost 01-2021
295932,27330944,2021-02-12 21:02:00,2475663,6804625,5242,65,1,23.3034,15.721925,7.581475,Standard cost 01-2021
295932,27335149,2021-02-12 20:56:00,2475649,6804563,5241,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27335281,2021-02-12 20:56:00,2475649,6804563,5241,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27335286,2021-02-12 20:56:00,2475663,6804636,5242,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27335292,2021-02-12 20:56:00,2475663,6804636,5242,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27335092,2021-02-12 20:56:00,2475663,6804636,5242,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27335280,2021-02-12 20:56:00,2475649,6804563,5241,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27335085,2021-02-12 20:56:00,2475663,6804636,5242,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27335368,2021-02-12 20:56:00,2475649,6804563,5241,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27335158,2021-02-12 20:56:00,2475663,6804636,5242,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27335084,2021-02-12 20:56:00,2475663,6804636,5242,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27335290,2021-02-12 20:56:00,2475663,6804636,5242,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27330922,2021-02-12 20:56:00,2475663,6804630,5242,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27335284,2021-02-12 20:56:00,2475649,6804563,5241,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27335150,2021-02-12 20:56:00,2475649,6804563,5241,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27335067,2021-02-12 20:56:00,2475649,6804563,5241,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27330919,2021-02-12 20:55:00,2475663,6804630,5242,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27330921,2021-02-12 20:55:00,2475663,6804630,5242,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27330914,2021-02-12 20:53:00,2475649,6804557,5241,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27330888,2021-02-12 20:52:00,2475649,6804557,5241,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27330885,2021-02-12 20:52:00,2475649,6804557,5241,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27330875,2021-02-12 20:51:00,2475649,6804557,5241,120,2,31.6004,15.721925,31.75695,Standard cost 01-2021
295932,27330870,2021-02-12 20:50:00,2475663,6804630,5242,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27330873,2021-02-12 20:50:00,2475649,6804557,5241,120,3,31.6004,15.721925,47.635425,Standard cost 01-2021
295932,27330862,2021-02-12 20:49:00,2475663,6804630,5242,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27330861,2021-02-12 20:48:00,2475663,6804630,5242,120,3,31.6004,15.721925,47.635425,Standard cost 01-2021
295932,27330858,2021-02-12 20:48:00,2475663,6804630,5242,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27330855,2021-02-12 20:47:00,2475649,6804557,5241,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27330853,2021-02-12 20:47:00,2475649,6804557,5241,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27330854,2021-02-12 20:47:00,2475649,6804557,5241,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27330848,2021-02-12 20:46:00,2475649,6804557,5241,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27330850,2021-02-12 20:46:00,2475649,6804557,5241,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27330852,2021-02-12 20:46:00,2475649,6804557,5241,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27330843,2021-02-12 20:45:00,2475649,6804557,5241,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27331091,2021-02-12 20:34:00,2501194,6908779,5245,160,1,8.49982,5.8802875,2.619533,Standard cost 01-2021
295932,27330826,2021-02-12 20:30:00,2585240,7131682,5258,150,1,14.95098,11.4847775,3.466203,Standard cost 01-2021
295932,27330823,2021-02-12 20:29:00,2568606,7096114,5261,73,9,6.19772,4.2114808745,17.876152,Standard cost 01-2021
295932,27330821,2021-02-12 20:29:00,2568606,7096114,5261,73,6,6.19772,4.2114808745,11.917435,Standard cost 01-2021
295932,27330824,2021-02-12 20:29:00,2568606,7096114,5261,73,5,6.19772,4.2114808745,9.931196,Standard cost 01-2021
295932,27330822,2021-02-12 20:29:00,2568606,7096114,5261,73,4,6.19772,4.2114808745,7.944957,Standard cost 01-2021
295932,27330816,2021-02-12 20:27:00,2568604,7096097,5260,73,3,7.70045,5.7142341255,5.958648,Standard cost 01-2021
295932,27330815,2021-02-12 20:27:00,2568604,7096097,5260,73,3,7.70045,5.7142341255,5.958648,Standard cost 01-2021
295932,27330814,2021-02-12 20:27:00,2568604,7096097,5260,73,3,7.70045,5.7142341255,5.958648,Standard cost 01-2021
295932,27330817,2021-02-12 20:27:00,2568604,7096097,5260,73,4,7.70045,5.7142341255,7.944863,Standard cost 01-2021
295932,27330778,2021-02-12 20:15:00,2469617,6783323,5234,65,2,21.56292,15.34041,12.44502,Standard cost 01-2021
295932,27330777,2021-02-12 20:08:00,2475474,6803679,5233,65,2,21.56292,15.34041,12.44502,Standard cost 01-2021
295932,27330733,2021-02-12 20:04:00,2475663,6804625,5242,65,1,23.3034,15.721925,7.581475,Standard cost 01-2021
295932,27330719,2021-02-12 20:01:00,2474349,6799547,5226,105,4,16.61091,11.5212175,20.35877,Standard cost 01-2021
295932,27330718,2021-02-12 20:01:00,2473997,6798859,5225,105,4,16.61091,11.5212175,20.35877,Standard cost 01-2021
295932,27330625,2021-02-12 19:38:00,2568606,7441493,5261,75,4,8.03026,4.2114808745,15.275117,Standard cost 01-2021
295932,27330603,2021-02-12 19:32:00,2475645,6804498,5228,120,1,14.31528,5.3785425,8.936738,Standard cost 01-2021
295932,27331300,2021-02-12 19:26:00,2469617,6783334,5234,160,3,27.55242,15.34041,36.63603,Standard cost 01-2021
295932,27331088,2021-02-12 19:26:00,2469617,6783334,5234,160,8,27.55242,15.34041,97.69608,Standard cost 01-2021
295932,27331294,2021-02-12 19:26:00,2469617,6783334,5234,160,1,27.55242,15.34041,12.21201,Standard cost 01-2021
295932,27331302,2021-02-12 19:26:00,2469617,6783334,5234,160,6,27.55242,15.34041,73.27206,Standard cost 01-2021
295932,27331090,2021-02-12 19:26:00,2469617,6783334,5234,160,8,27.55242,15.34041,97.69608,Standard cost 01-2021
295932,27331289,2021-02-12 19:26:00,2469617,6783334,5234,160,1,27.55242,15.34041,12.21201,Standard cost 01-2021
295932,27331301,2021-02-12 19:26:00,2469617,6783334,5234,160,2,27.55242,15.34041,24.42402,Standard cost 01-2021
295932,27331082,2021-02-12 19:26:00,2469617,6783334,5234,160,12,27.55242,15.34041,146.54412,Standard cost 01-2021
295932,27331290,2021-02-12 19:26:00,2469617,6783334,5234,160,1,27.55242,15.34041,12.21201,Standard cost 01-2021
295932,27331241,2021-02-12 19:25:00,2475474,6803690,5233,160,5,27.55242,15.34041,61.06005,Standard cost 01-2021
295932,27331211,2021-02-12 19:25:00,2475474,6803690,5233,160,1,27.55242,15.34041,12.21201,Standard cost 01-2021
295932,27331205,2021-02-12 19:25:00,2475474,6803690,5233,160,1,27.55242,15.34041,12.21201,Standard cost 01-2021
295932,27331236,2021-02-12 19:25:00,2475474,6803690,5233,160,1,27.55242,15.34041,12.21201,Standard cost 01-2021
295932,27331193,2021-02-12 19:25:00,2475474,6803690,5233,160,2,27.55242,15.34041,24.42402,Standard cost 01-2021
295932,27331282,2021-02-12 19:25:00,2475474,6803690,5233,160,1,27.55242,15.34041,12.21201,Standard cost 01-2021
295932,27331276,2021-02-12 19:25:00,2475474,6803690,5233,160,1,27.55242,15.34041,12.21201,Standard cost 01-2021
295932,27331226,2021-02-12 19:25:00,2475474,6803690,5233,160,1,27.55242,15.34041,12.21201,Standard cost 01-2021
295932,27331252,2021-02-12 19:25:00,2475474,6803690,5233,160,1,27.55242,15.34041,12.21201,Standard cost 01-2021
295932,27331284,2021-02-12 19:25:00,2475474,6803690,5233,160,1,27.55242,15.34041,12.21201,Standard cost 01-2021
295932,27331221,2021-02-12 19:25:00,2475474,6803690,5233,160,1,27.55242,15.34041,12.21201,Standard cost 01-2021
295932,27331255,2021-02-12 19:25:00,2475474,6803690,5233,160,1,27.55242,15.34041,12.21201,Standard cost 01-2021
295932,27331247,2021-02-12 19:25:00,2475474,6803690,5233,160,1,27.55242,15.34041,12.21201,Standard cost 01-2021
295932,27331278,2021-02-12 19:25:00,2475474,6803690,5233,160,3,27.55242,15.34041,36.63603,Standard cost 01-2021
295932,27337977,2021-02-12 19:24:00,2473997,6798868,5225,160,2,18.71626,11.5212175,14.390085,Standard cost 01-2021
295932,27330529,2021-02-12 19:01:00,2474349,6799547,5226,105,2,16.61091,11.5212175,10.179385,Standard cost 01-2021
295932,27330528,2021-02-12 19:01:00,2473997,6798859,5225,105,2,16.61091,11.5212175,10.179385,Standard cost 01-2021
295932,27346271,2021-02-12 18:59:00,2475663,6804630,5242,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27346268,2021-02-12 18:58:00,2475663,6804630,5242,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27346236,2021-02-12 18:51:00,2475649,6804557,5241,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27346218,2021-02-12 18:47:00,2475663,6804630,5242,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27346206,2021-02-12 18:45:00,2475649,6804557,5241,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27330440,2021-02-12 18:39:00,2475645,6804498,5228,120,1,14.31528,5.3785425,8.936738,Standard cost 01-2021
295932,27330428,2021-02-12 18:37:00,2475663,6804625,5242,65,1,23.3034,15.721925,7.581475,Standard cost 01-2021
295932,27330425,2021-02-12 18:37:00,2475649,6804552,5241,65,1,23.3034,15.721925,7.581475,Standard cost 01-2021
295932,27330283,2021-02-12 17:53:00,2475645,6804498,5228,120,1,14.31528,5.3785425,8.936738,Standard cost 01-2021
295932,27330259,2021-02-12 17:50:00,2475474,6803688,5233,150,1,27.55242,15.34041,12.21201,Standard cost 01-2021
295932,27340217,2021-02-12 17:38:00,2568604,7096103,5260,110,1,9.67185,5.7142341255,3.957616,Standard cost 01-2021
295932,27398926,2021-02-12 17:26:00,2476335,6805353,5238,160,1,13.70658,9.4929418565255,4.213638,Standard cost 01-2021
295932,27398995,2021-02-12 17:26:00,2474381,6799676,5237,160,1,13.70679,9.4931315255,4.213658,Standard cost 01-2021
295932,27398979,2021-02-12 17:26:00,2476335,6805353,5238,160,1,13.70658,9.4929418565255,4.213638,Standard cost 01-2021
295932,27398941,2021-02-12 17:26:00,2476335,6805353,5238,160,1,13.70658,9.4929418565255,4.213638,Standard cost 01-2021
295932,27398925,2021-02-12 17:26:00,2476335,6805353,5238,160,1,13.70658,9.4929418565255,4.213638,Standard cost 01-2021
295932,27336555,2021-02-12 17:25:00,2475295,6802227,5205,160,1,11.98314,8.1826860740997,3.800454,Standard cost 01-2021
295932,27330504,2021-02-12 17:24:00,2469617,6783334,5234,160,1,27.55242,15.34041,12.21201,Standard cost 01-2021
295932,27330494,2021-02-12 17:24:00,2469617,6783334,5234,160,4,27.55242,15.34041,48.84804,Standard cost 01-2021
295932,27330499,2021-02-12 17:24:00,2469617,6783334,5234,160,9,27.55242,15.34041,109.90809,Standard cost 01-2021
295932,27330501,2021-02-12 17:24:00,2469617,6783334,5234,160,1,27.55242,15.34041,12.21201,Standard cost 01-2021
295932,27330105,2021-02-12 17:13:00,2473997,6798859,5225,105,1,16.61091,11.5212175,5.089693,Standard cost 01-2021
295932,27330005,2021-02-12 16:35:00,2475663,6804630,5242,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27330004,2021-02-12 16:34:00,2475663,6804630,5242,120,2,31.6004,15.721925,31.75695,Standard cost 01-2021
295932,27330003,2021-02-12 16:34:00,2475649,6804557,5241,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27330000,2021-02-12 16:33:00,2475649,6804557,5241,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27330001,2021-02-12 16:33:00,2475649,6804557,5241,120,2,31.6004,15.721925,31.75695,Standard cost 01-2021
295932,27329992,2021-02-12 16:32:00,2475663,6804630,5242,120,0.295,31.6004,15.721925,4.68415,Standard cost 01-2021
295932,27329990,2021-02-12 16:32:00,2475663,6804630,5242,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27329981,2021-02-12 16:31:00,2475663,6804630,5242,120,2,31.6004,15.721925,31.75695,Standard cost 01-2021
295932,27329978,2021-02-12 16:31:00,2475663,6804630,5242,120,3,31.6004,15.721925,47.635425,Standard cost 01-2021
295932,27329976,2021-02-12 16:31:00,2475663,6804630,5242,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27329975,2021-02-12 16:30:00,2475649,6804557,5241,120,2,31.6004,15.721925,31.75695,Standard cost 01-2021
295932,27329964,2021-02-12 16:29:00,2475649,6804557,5241,120,2,31.6004,15.721925,31.75695,Standard cost 01-2021
295932,27329974,2021-02-12 16:29:00,2475649,6804557,5241,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27334719,2021-02-12 16:01:00,2475474,6803690,5233,160,1,27.55242,15.34041,12.21201,Standard cost 01-2021
295932,27334939,2021-02-12 16:01:00,2475474,6803690,5233,160,1,27.55242,15.34041,12.21201,Standard cost 01-2021
295932,27334935,2021-02-12 16:01:00,2475474,6803690,5233,160,1,27.55242,15.34041,12.21201,Standard cost 01-2021
295932,27334726,2021-02-12 16:01:00,2475474,6803690,5233,160,1,27.55242,15.34041,12.21201,Standard cost 01-2021
295932,27334937,2021-02-12 16:01:00,2475474,6803690,5233,160,2,27.55242,15.34041,24.42402,Standard cost 01-2021
295932,27334711,2021-02-12 16:01:00,2475474,6803690,5233,160,1,27.55242,15.34041,12.21201,Standard cost 01-2021
295932,27335017,2021-02-12 16:01:00,2475474,6803690,5233,160,1,27.55242,15.34041,12.21201,Standard cost 01-2021
295932,27334956,2021-02-12 16:01:00,2475474,6803690,5233,160,1,27.55242,15.34041,12.21201,Standard cost 01-2021
295932,27329842,2021-02-12 16:01:00,2475637,6804411,5227,120,1,14.31528,5.3785425,8.936738,Standard cost 01-2021
295932,27334729,2021-02-12 16:01:00,2475474,6803690,5233,160,1,27.55242,15.34041,12.21201,Standard cost 01-2021
295932,27334938,2021-02-12 16:01:00,2475474,6803690,5233,160,1,27.55242,15.34041,12.21201,Standard cost 01-2021
295932,27334735,2021-02-12 16:01:00,2475474,6803690,5233,160,1,27.55242,15.34041,12.21201,Standard cost 01-2021
295932,27329950,2021-02-12 15:43:00,2475295,6802218,5205,105,2,10.8972,8.1826860740997,5.429028,Standard cost 01-2021
295932,27329780,2021-02-12 15:42:00,2475637,6804415,5227,150,1,14.39012,5.3785425,9.011578,Standard cost 01-2021
295932,27339793,2021-02-12 15:42:00,2473997,6798868,5225,160,1,18.71626,11.5212175,7.195043,Standard cost 01-2021
295932,27329739,2021-02-12 15:40:00,2475663,6804625,5242,65,1,23.3034,15.721925,7.581475,Standard cost 01-2021
295932,27329706,2021-02-12 15:33:00,2475645,6804498,5228,120,1,14.31528,5.3785425,8.936738,Standard cost 01-2021
295932,27329703,2021-02-12 15:32:00,2475637,6804411,5227,120,1,14.31528,5.3785425,8.936738,Standard cost 01-2021
295932,27329680,2021-02-12 15:27:00,2475521,6803932,5230,65,4,13.60849,9.31231,17.18472,Standard cost 01-2021
295932,27329679,2021-02-12 15:26:00,2475510,6803890,5229,65,4,13.60849,9.31231,17.18472,Standard cost 01-2021
295932,27329646,2021-02-12 15:22:00,2475663,6804625,5242,65,2,23.3034,15.721925,15.16295,Standard cost 01-2021
295932,27329522,2021-02-12 15:12:00,2474349,6799547,5226,105,2,16.61091,11.5212175,10.179385,Standard cost 01-2021
295932,27329520,2021-02-12 15:11:00,2473997,6798859,5225,105,2,16.61091,11.5212175,10.179385,Standard cost 01-2021
295932,27339499,2021-02-12 15:05:00,2475521,6803944,5230,160,1,15.49922,9.31231,6.18691,Standard cost 01-2021
295932,27339437,2021-02-12 14:56:00,2501194,6908778,5245,150,1,8.49982,5.8802875,2.619533,Standard cost 01-2021
295932,27339424,2021-02-12 14:55:00,2475663,6804636,5242,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27393775,2021-02-12 14:47:00,2475521,8384674,5230,195,1,16.65929,9.31231,7.34698,Standard cost 01-2021
295932,27366590,2021-02-12 14:31:00,2475521,8384674,5230,195,1,16.65929,9.31231,7.34698,Standard cost 01-2021
295932,27366587,2021-02-12 14:31:00,2475521,8384674,5230,195,22,16.65929,9.31231,161.63356,Standard cost 01-2021
295932,27366591,2021-02-12 14:31:00,2475521,8384674,5230,195,1,16.65929,9.31231,7.34698,Standard cost 01-2021
295932,27366588,2021-02-12 14:31:00,2475521,8384674,5230,195,2,16.65929,9.31231,14.69396,Standard cost 01-2021
295932,27366586,2021-02-12 14:31:00,2475521,8384674,5230,195,1,16.65929,9.31231,7.34698,Standard cost 01-2021
295932,27366589,2021-02-12 14:31:00,2475521,8384674,5230,195,2,16.65929,9.31231,14.69396,Standard cost 01-2021
295932,27366592,2021-02-12 14:31:00,2475521,8384674,5230,195,1,16.65929,9.31231,7.34698,Standard cost 01-2021
295932,27393316,2021-02-12 14:20:00,2475510,8384672,5229,195,1,16.65929,9.31231,7.34698,Standard cost 01-2021
295932,27329675,2021-02-12 14:18:00,2475364,6802707,5206,150,2,13.02773,9.2272842740997,7.600891,Standard cost 01-2021
295932,27339100,2021-02-12 14:11:00,2475364,6802708,5206,160,10,13.02773,9.2272842740997,38.004457,Standard cost 01-2021
295932,27366317,2021-02-12 14:02:00,2475510,8384672,5229,195,15,16.65929,9.31231,110.2047,Standard cost 01-2021
295932,27366318,2021-02-12 14:02:00,2475510,8384672,5229,195,1,16.65929,9.31231,7.34698,Standard cost 01-2021
295932,27338985,2021-02-12 14:00:00,2475474,6803688,5233,150,1,27.55242,15.34041,12.21201,Standard cost 01-2021
295932,27328875,2021-02-12 13:59:00,2585240,7131674,5258,105,9,14.32058,11.4847775,25.522223,Standard cost 01-2021
295932,27328874,2021-02-12 13:59:00,2585240,7131674,5258,105,30,14.32058,11.4847775,85.074075,Standard cost 01-2021
295932,27328876,2021-02-12 13:59:00,2585262,7131825,5259,105,37,14.32058,11.4847775,104.924693,Standard cost 01-2021
295932,27328877,2021-02-12 13:59:00,2585262,7131825,5259,105,4,14.32058,11.4847775,11.34321,Standard cost 01-2021
295932,27338867,2021-02-12 13:58:00,2475663,6804636,5242,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27328879,2021-02-12 13:58:00,2473997,6798863,5225,120,1,18.43096,11.5212175,6.909743,Standard cost 01-2021
295932,27328884,2021-02-12 13:58:00,2475663,6804630,5242,120,2,31.6004,15.721925,31.75695,Standard cost 01-2021
295932,27328878,2021-02-12 13:57:00,2475649,6804557,5241,120,2,31.6004,15.721925,31.75695,Standard cost 01-2021
295932,27358918,2021-02-12 13:46:00,2469617,6783328,5234,120,1,27.28889,15.34041,11.94848,Standard cost 01-2021
295932,27358919,2021-02-12 13:46:00,2469617,6783328,5234,120,1,27.28889,15.34041,11.94848,Standard cost 01-2021
295932,27328747,2021-02-12 13:46:00,2475649,6804557,5241,120,2,31.6004,15.721925,31.75695,Standard cost 01-2021
295932,27328730,2021-02-12 13:45:00,2469560,6782857,9041,10,1,0.939,0,0.939,Standard cost 01-2021
295932,27328738,2021-02-12 13:45:00,2475649,6804557,5241,120,3,31.6004,15.721925,47.635425,Standard cost 01-2021
295932,27338677,2021-02-12 13:43:00,2475663,6804630,5242,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27328695,2021-02-12 13:42:00,2475663,6804630,5242,120,2,31.6004,15.721925,31.75695,Standard cost 01-2021
295932,27338655,2021-02-12 13:41:00,2475663,6804630,5242,120,2,31.6004,15.721925,31.75695,Standard cost 01-2021
295932,27328643,2021-02-12 13:36:00,2475663,6804630,5242,120,3,31.6004,15.721925,47.635425,Standard cost 01-2021
295932,27328633,2021-02-12 13:35:00,2475663,6804630,5242,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27328639,2021-02-12 13:35:00,2475663,6804630,5242,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27338833,2021-02-12 13:35:00,2475663,6804636,5242,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27328625,2021-02-12 13:34:00,2475663,6804630,5242,120,3,31.6004,15.721925,47.635425,Standard cost 01-2021
295932,27338586,2021-02-12 13:34:00,2475649,6804557,5241,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27328629,2021-02-12 13:34:00,2475663,6804630,5242,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27328618,2021-02-12 13:33:00,2475649,6804557,5241,120,15,31.6004,15.721925,238.177125,Standard cost 01-2021
295932,27328612,2021-02-12 13:32:00,2475649,6804557,5241,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27328613,2021-02-12 13:32:00,2475649,6804557,5241,120,2,31.6004,15.721925,31.75695,Standard cost 01-2021
295932,27335455,2021-02-12 13:31:00,2475364,6802708,5206,160,1,13.02773,9.2272842740997,3.800446,Standard cost 01-2021
295932,27335446,2021-02-12 13:31:00,2475364,6802708,5206,160,1,13.02773,9.2272842740997,3.800446,Standard cost 01-2021
295932,27335456,2021-02-12 13:31:00,2475364,6802708,5206,160,1,13.02773,9.2272842740997,3.800446,Standard cost 01-2021
295932,27335453,2021-02-12 13:31:00,2475364,6802708,5206,160,2,13.02773,9.2272842740997,7.600891,Standard cost 01-2021
295932,27328577,2021-02-12 13:26:00,2501194,7355049,5245,90,1,8.33955,5.8802875,2.459263,Standard cost 01-2021
295932,27328560,2021-02-12 13:23:00,2585262,7131834,5259,160,1,14.95098,11.4847775,3.466203,Standard cost 01-2021
295932,27328541,2021-02-12 13:20:00,2469545,6782721,9040,10,1,0.939,0,0.939,Standard cost 01-2021
295932,27328551,2021-02-12 13:20:00,2469367,6781488,5150,73,5,1.85663,1.00832772798,4.241511,Standard cost 01-2021
295932,27328549,2021-02-12 13:20:00,2469322,6781249,5149,73,12,1.51389,0.66558977202,10.179603,Standard cost 01-2021
295932,27328523,2021-02-12 13:15:00,2475663,6804630,5242,120,3,31.6004,15.721925,47.635425,Standard cost 01-2021
295932,27328519,2021-02-12 13:15:00,2475663,6804630,5242,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27328515,2021-02-12 13:14:00,2475649,6804557,5241,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27328508,2021-02-12 13:13:00,2475649,6804557,5241,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27328511,2021-02-12 13:13:00,2475649,6804557,5241,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27328482,2021-02-12 13:08:00,2585240,7131674,5258,105,6,14.32058,11.4847775,17.014815,Standard cost 01-2021
295932,27328483,2021-02-12 13:08:00,2469322,6781249,5149,73,12,1.51389,0.66558977202,10.179603,Standard cost 01-2021
295932,27328486,2021-02-12 13:08:00,2585262,7131825,5259,105,5,14.32058,11.4847775,14.179013,Standard cost 01-2021
